year,sex,age,correction,type
2003,M,17,-0.304978930211995,incidence
2004,M,17,-0.3029506516538886,incidence
2005,M,17,-0.30094471855976235,incidence
2006,M,17,-0.2989928201899091,incidence
2007,M,17,-0.2971275080205868,incidence
2008,M,17,-0.29538126223409855,incidence
2009,M,17,-0.29378556731897637,incidence
2010,M,17,-0.2923700061983318,incidence
2011,M,17,-0.2911614071836928,incidence
2012,M,17,-0.2901830626129134,incidence
2013,M,17,-0.2894541396857843,incidence
2014,M,17,-0.2889890222145968,incidence
2015,M,17,-0.28879705629210844,incidence
2016,M,17,-0.2888822080496666,incidence
2017,M,17,-0.2892430127888604,incidence
2018,M,17,-0.28987257068224065,incidence
2019,M,17,-0.2907587585273234,incidence
2020,M,17,-0.2918845616396533,incidence
2021,M,17,-0.29322850584615867,incidence
2022,M,17,-0.29476529435862264,incidence
2023,M,17,-0.2964664893805949,incidence
2024,M,17,-0.29830141935643767,incidence
2025,M,17,-0.3002378929947208,incidence
2026,M,17,-0.3022348478621268,incidence
2000,F,18,0,incidence
2001,F,18,-0.3098760778489058,incidence
2002,F,18,-0.3086002072336854,incidence
2003,F,18,-0.3073419903026582,incidence
2004,F,18,-0.30611678032997236,incidence
2005,F,18,-0.30494025212551695,incidence
2006,F,18,-0.30382813301989964,incidence
2007,F,18,-0.3027957363046405,incidence
2008,F,18,-0.3018577723496862,incidence
2009,F,18,-0.30102792082884366,incidence
2010,F,18,-0.3003185492724715,incidence
2011,F,18,-0.2997404921630078,incidence
2012,F,18,-0.29930265679500884,incidence
2013,F,18,-0.2990119693181585,incidence
2014,F,18,-0.29887314692296657,incidence
2015,F,18,-0.2988885948483995,incidence
2016,F,18,-0.29905836296716215,incidence
2017,F,18,-0.29938013445190964,incidence
2018,F,18,-0.2998493015699596,incidence
2019,F,18,-0.3004590275065265,incidence
2020,F,18,-0.30120044479889985,incidence
2021,F,18,-0.30206283234571185,incidence
2022,F,18,-0.3030338876417493,incidence
2023,F,18,-0.30409996002792583,incidence
2024,F,18,-0.3052464065582651,incidence
2025,F,18,-0.3064578826600021,incidence
2026,F,18,-0.30770428322424026,incidence
2000,M,18,0,incidence
2001,M,18,-0.3107232979009072,incidence
2002,M,18,-0.30884085420748997,incidence
2003,M,18,-0.3069083360852587,incidence
2004,M,18,-0.30494988932440253,incidence
2005,M,18,-0.30299235464373936,incidence
2006,M,18,-0.30106464900965846,incidence
2007,M,18,-0.29919705126860535,incidence
2008,M,18,-0.297420430200863,incidence
2009,M,18,-0.29576534118437553,incidence
2010,M,18,-0.29426124475183574,incidence
2011,M,18,-0.29293560511326727,incidence
2012,M,18,-0.29181315630377397,incidence
2013,M,18,-0.29091516904288567,incidence
2014,M,18,-0.29025892377469403,incidence
2015,M,18,-0.2898571814510975,incidence
2016,M,18,-0.28971786454113974,incidence
2017,M,18,-0.2898438541733583,incidence
2018,M,18,-0.290232895848716,incidence
2019,M,18,-0.290877677152641,incidence
2020,M,18,-0.29176600430614935,incidence
2021,M,18,-0.29288116536882036,incidence
2022,M,18,-0.2942023136034817,incidence
2023,M,18,-0.29570511542790234,incidence
2024,M,18,-0.29736238386944974,incidence
2025,M,18,-0.2991448986527156,incidence
2026,M,18,-0.3010140656159409,incidence
2000,F,19,0,incidence
2001,F,19,-0.3105181001203045,incidence
2002,F,19,-0.30927734974212207,incidence
2003,F,19,-0.30804847625096976,incidence
2004,F,19,-0.3068457452063984,incidence
2005,F,19,-0.30568375867257414,incidence
2006,F,19,-0.3045772785782375,incidence
2007,F,19,-0.30354088558324077,incidence
2008,F,19,-0.30258866767658443,incidence
2009,F,19,-0.3017339228439976,incidence
2010,F,19,-0.3009888674325569,incidence
2011,F,19,-0.3003643647287941,incidence
2012,F,19,-0.2998696972453568,incidence
2013,F,19,-0.2995123496337055,incidence
2014,F,19,-0.2992978368813584,incidence
2015,F,19,-0.2992295972205004,incidence
2016,F,19,-0.2993089286374914,incidence
2017,F,19,-0.29953491452320335,incidence
2018,F,19,-0.2999044904643776,incidence
2019,F,19,-0.3004124901468029,incidence
2020,F,19,-0.3010517622285117,incidence
2021,F,19,-0.3018133379792657,incidence
2022,F,19,-0.30268660001944725,incidence
2023,F,19,-0.3036595696166838,incidence
2024,F,19,-0.304719107892164,incidence
2025,F,19,-0.30585125447676814,incidence
2026,F,19,-0.30702705084741616,incidence
2000,M,19,0,incidence
2001,M,19,-0.3122874478241621,incidence
2002,M,19,-0.3105188666749634,incidence
2003,M,19,-0.3086898670862628,incidence
2004,M,19,-0.30682114585065445,incidence
2005,M,19,-0.3049361788343102,incidence
2006,M,19,-0.3030607313031924,incidence
2007,M,19,-0.3012222781645298,incidence
2008,M,19,-0.299449363234777,incidence
2009,M,19,-0.29777083415819494,incidence
2010,M,19,-0.29621506809097287,incidence
2011,M,19,-0.29480921295138557,incidence
2012,M,19,-0.2935784121485661,incidence
2013,M,19,-0.29254512489663076,incidence
2014,M,19,-0.2917285159190138,incidence
2015,M,19,-0.2911439130126014,incidence
2016,M,19,-0.29080243517671306,incidence
2017,M,19,-0.29071067706351883,incidence
2018,M,19,-0.2908705539321938,incidence
2019,M,19,-0.2912792073812116,incidence
2020,M,19,-0.2919291377015252,incidence
2021,M,19,-0.2928083660354752,incidence
2022,M,19,-0.29390075819798017,incidence
2023,M,19,-0.29518644895079266,incidence
2024,M,19,-0.29664241305133215,incidence
2025,M,19,-0.29824302454711604,incidence
2026,M,19,-0.29995304999894223,incidence
2000,F,20,0,incidence
2001,F,20,-0.3111373815729846,incidence
2002,F,20,-0.3099373102767344,incidence
2003,F,20,-0.308744355073098,incidence
2004,F,20,-0.30757160380266363,incidence
2005,F,20,-0.3064325894877499,incidence
2006,F,20,-0.305341061576359,incidence
2007,F,20,-0.30431070948052363,incidence
2008,F,20,-0.3033548900244439,incidence
2009,F,20,-0.3024863370773976,incidence
2010,F,20,-0.3017169270192609,incidence
2011,F,20,-0.30105739122640474,incidence
2012,F,20,-0.30051710140099636,incidence
2013,F,20,-0.3001038906301351,incidence
2014,F,20,-0.2998238447901458,incidence
2015,F,20,-0.2996812201175233,incidence
2016,F,20,-0.29967830252525274,incidence
2017,F,20,-0.2998153944737267,incidence
2018,F,20,-0.30009081167650453,incidence
2019,F,20,-0.3005008796872975,incidence
2020,F,20,-0.30104005001290096,incidence
2021,F,20,-0.30170102089076034,incidence
2022,F,20,-0.30247483878570836,incidence
2023,F,20,-0.30335120359661644,incidence
2024,F,20,-0.3043185288622106,incidence
2025,F,20,-0.30536431683417964,incidence
2026,F,20,-0.3064609121249355,incidence
2000,M,20,0,incidence
2001,M,20,-0.31367296701130837,incidence
2002,M,20,-0.31202239253735475,incidence
2003,M,20,-0.31030493289118444,incidence
2004,M,20,-0.3085380393777157,incidence
2005,M,20,-0.3067418391442911,incidence
2006,M,20,-0.3049388620893412,incidence
2007,M,20,-0.3031535417358847,incidence
2008,M,20,-0.30141166847688106,incidence
2009,M,20,-0.2997397965249303,incidence
2010,M,20,-0.2981645662210591,incidence
2011,M,20,-0.296712005513392,incidence
2012,M,20,-0.2954067852908321,incidence
2013,M,20,-0.29427164337742084,incidence
2014,M,20,-0.2933267172168083,incidence
2015,M,20,-0.2925890567707552,incidence
2016,M,20,-0.2920721074919216,incidence
2017,M,20,-0.2917854250800059,incidence
2018,M,20,-0.2917344004961559,incidence
2019,M,20,-0.29192012881936147,incidence
2020,M,20,-0.2923393794539204,incidence
2021,M,20,-0.29298467934356187,incidence
2022,M,20,-0.2938444988502243,incidence
2023,M,20,-0.2949035741201198,incidence
2024,M,20,-0.2961432549701256,incidence
2025,M,20,-0.29754205128553574,incidence
2026,M,20,-0.29906854257842913,incidence
2000,F,21,0,incidence
2001,F,21,-0.3117217886949739,incidence
2002,F,21,-0.31056527986610766,incidence
2003,F,21,-0.3094120177438949,incidence
2004,F,21,-0.30827398388021454,incidence
2005,F,21,-0.30716361728169644,incidence
2006,F,21,-0.3060936414426729,incidence
2007,F,21,-0.3050768226993167,incidence
2008,F,21,-0.3041257098451434,incidence
2009,F,21,-0.3032523704936613,incidence
2010,F,21,-0.30246820343814845,incidence
2011,F,21,-0.3017836507004161,incidence
2012,F,21,-0.3012080312532546,incidence
2013,F,21,-0.300749301274807,incidence
2014,F,21,-0.3004139279515485,incidence
2015,F,21,-0.3002067494746355,incidence
2016,F,21,-0.30013085460521693,incidence
2017,F,21,-0.300187536580236,incidence
2018,F,21,-0.30037627204629075,incidence
2019,F,21,-0.3006947205224282,incidence
2020,F,21,-0.30113876009048557,incidence
2021,F,21,-0.30170260236504637,incidence
2022,F,21,-0.3023789024724607,incidence
2023,F,21,-0.3031588881083295,incidence
2024,F,21,-0.30403257033335346,incidence
2025,F,21,-0.3049889329941399,incidence
2026,F,21,-0.3060015460560185,incidence
2000,M,21,0,incidence
2001,M,21,-0.31488432673250993,incidence
2002,M,21,-0.3133508743740332,incidence
2003,M,21,-0.31174725301467315,incidence
2004,M,21,-0.310087982274259,incidence
2005,M,21,-0.3083900861378408,incidence
2006,M,21,-0.30667293100383697,incidence
2007,M,21,-0.3049578562895202,incidence
2008,M,21,-0.3032677532043168,incidence
2009,M,21,-0.3016265613279815,incidence
2010,M,21,-0.30005870055857076,incidence
2011,M,21,-0.2985884743179319,incidence
2012,M,21,-0.29723944385394374,incidence
2013,M,21,-0.2960338523082451,incidence
2014,M,21,-0.29499201295487,incidence
2015,M,21,-0.29413179457953426,incidence
2016,M,21,-0.29346818116448176,incidence
2017,M,21,-0.29301287189355374,incidence
2018,M,21,-0.29277399344169835,incidence
2019,M,21,-0.29275591762770353,incidence
2020,M,21,-0.292959096525823,incidence
2021,M,21,-0.2933801110484977,incidence
2022,M,21,-0.29401171990252667,incidence
2023,M,21,-0.2948430759898037,incidence
2024,M,21,-0.29585994624741824,incidence
2025,M,21,-0.2970450981290428,incidence
2026,M,21,-0.2983712405065875,incidence
2000,F,22,0,incidence
2001,F,22,-0.31226290861573536,incidence
2002,F,22,-0.31115074570327056,incidence
2003,F,22,-0.31003876066299385,incidence
2004,F,22,-0.3089378757181531,incidence
2005,F,22,-0.30785951056692407,incidence
2006,F,22,-0.30681539355062337,incidence
2007,F,22,-0.3058173499655112,incidence
2008,F,22,-0.30487710380750616,incidence
2009,F,22,-0.30400602528034154,incidence
2010,F,22,-0.30321494170444396,incidence
2011,F,22,-0.3025139284740184,incidence
2012,F,22,-0.3019120777185197,incidence
2013,F,22,-0.3014173547266012,incidence
2014,F,22,-0.301036418083131,incidence
2015,F,22,-0.3007745087072595,incidence
2016,F,22,-0.30063530937805927,incidence
2017,F,22,-0.30062090780062944,incidence
2018,F,22,-0.30073173664902636,incidence
2019,F,22,-0.30096656595363613,incidence
2020,F,22,-0.3013225456277055,incidence
2021,F,22,-0.3017952245809249,incidence
2022,F,22,-0.30237867582733013,incidence
2023,F,22,-0.303065593804995,incidence
2024,F,22,-0.30384746799768797,incidence
2025,F,22,-0.3047146934361975,incidence
2026,F,22,-0.3056420667365116,incidence
2000,M,22,0,incidence
2001,M,22,-0.31593148604759436,incidence
2002,M,22,-0.3145107724985414,incidence
2003,M,22,-0.3130191467181878,incidence
2004,M,22,-0.31146852608180864,incidence
2005,M,22,-0.3098731484804609,incidence
2006,M,22,-0.3082494482870317,incidence
2007,M,22,-0.30661580717884024,incidence
2008,M,22,-0.30499221565416257,incidence
2009,M,22,-0.3033998609183422,incidence
2010,M,22,-0.30186070398209786,incidence
2011,M,22,-0.30039698368388873,incidence
2012,M,22,-0.29903062297724253,incidence
2013,M,22,-0.29778276735559533,incidence
2014,M,22,-0.2966732192956835,incidence
2015,M,22,-0.2957199916931742,incidence
2016,M,22,-0.29493877992961803,incidence
2017,M,22,-0.29434267788410146,incidence
2018,M,22,-0.2939417850431256,incidence
2019,M,22,-0.2937429666567803,incidence
2020,M,22,-0.29374972739691996,incidence
2021,M,22,-0.2939620961190871,incidence
2022,M,22,-0.29437662453296426,incidence
2023,M,22,-0.29498651110781476,incidence
2024,M,22,-0.2957816847029723,incidence
2025,M,22,-0.2967491268086854,incidence
2026,M,22,-0.2978656554081603,incidence
2000,F,23,0,incidence
2001,F,23,-0.3127554051005232,incidence
2002,F,23,-0.3116867719862004,incidence
2003,F,23,-0.3106159182617213,incidence
2004,F,23,-0.30955281991325573,incidence
2005,F,23,-0.3085079385715847,incidence
2006,F,23,-0.3074920662834316,incidence
2007,F,23,-0.3065161413929114,incidence
2008,F,23,-0.3055910550762557,incidence
2009,F,23,-0.30472750970578705,incidence
2010,F,23,-0.3039357029963239,incidence
2011,F,23,-0.30322526910835085,incidence
2012,F,23,-0.3026050138634519,incidence
2013,F,23,-0.30208276644786386,incidence
2014,F,23,-0.3016652926810617,incidence
2015,F,23,-0.30135802325964123,incidence
2016,F,23,-0.3011650975773475,incidence
2017,F,23,-0.30108918761240944,incidence
2018,F,23,-0.3011315116907364,incidence
2019,F,23,-0.3012917498028291,incidence
2020,F,23,-0.3015681008093737,incidence
2021,F,23,-0.30195728737324884,incidence
2022,F,23,-0.3024546314996106,incidence
2023,F,23,-0.3030541416660397,incidence
2024,F,23,-0.3037486250045595,incidence
2025,F,23,-0.30452983198076994,incidence
2026,F,23,-0.3053736385138107,incidence
2000,M,23,0,incidence
2001,M,23,-0.3168273158485948,incidence
2002,M,23,-0.3155128130336627,incidence
2003,M,23,-0.3141285182470014,incidence
2004,M,23,-0.3126841476066561,incidence
2005,M,23,-0.31119151030408787,incidence
2006,M,23,-0.3096644259077048,incidence
2007,M,23,-0.3081185170191836,incidence
2008,M,23,-0.30657100984171026,incidence
2009,M,23,-0.3050404092532821,incidence
2010,M,23,-0.30354614066339436,incidence
2011,M,23,-0.3021081358177472,incidence
2012,M,23,-0.30074642800478274,incidence
2013,M,23,-0.299480590993249,incidence
2014,M,23,-0.2983295195703088,incidence
2015,M,23,-0.29731061947696064,incidence
2016,M,23,-0.2964397247258756,incidence
2017,M,23,-0.29573058857665135,incidence
2018,M,23,-0.2951945327230506,incidence
2019,M,23,-0.2948402414090265,incidence
2020,M,23,-0.2946735225686441,incidence
2021,M,23,-0.2946972005814125,incidence
2022,M,23,-0.29491103412102093,incidence
2023,M,23,-0.2953117117982008,incidence
2024,M,23,-0.2958929359515996,incidence
2025,M,23,-0.2966456148670983,incidence
2026,M,23,-0.2975504650621717,incidence
2000,F,24,0,incidence
2001,F,24,-0.31319638717978876,incidence
2002,F,24,-0.31216929100595253,incidence
2003,F,24,-0.3111381545580526,incidence
2004,F,24,-0.3101121024481706,incidence
2005,F,24,-0.3091007246456257,incidence
2006,F,24,-0.30811396106017763,incidence
2007,F,24,-0.3071619282691898,incidence
2008,F,24,-0.30625475744487757,incidence
2009,F,24,-0.3054024250818864,incidence
2010,F,24,-0.30461456810888055,incidence
2011,F,24,-0.3039003549505486,incidence
2012,F,24,-0.303268221710195,incidence
2013,F,24,-0.302725823970884,incidence
2014,F,24,-0.3022798492994057,incidence
2015,F,24,-0.30193588251333237,incidence
2016,F,24,-0.30169832817020087,incidence
2017,F,24,-0.30157030675313146,incidence
2018,F,24,-0.3015536244207592,incidence
2019,F,24,-0.30164869560673946,incidence
2020,F,24,-0.3018546131539115,incidence
2021,F,24,-0.3021690449509273,incidence
2022,F,24,-0.3025883904439314,incidence
2023,F,24,-0.30310780905223633,incidence
2024,F,24,-0.3037212787500317,incidence
2025,F,24,-0.30442175228799817,incidence
2026,F,24,-0.30518607707376544,incidence
2000,M,24,0,incidence
2001,M,24,-0.31758592671870656,incidence
2002,M,24,-0.31636988508068553,incidence
2003,M,24,-0.31508651855709724,incidence
2004,M,24,-0.31374371342901985,incidence
2005,M,24,-0.3123512015832008,incidence
2006,M,24,-0.31092048978738707,incidence
2007,M,24,-0.3094647835037965,incidence
2008,M,24,-0.3079987380117438,incidence
2009,M,24,-0.30653833667128677,incidence
2010,M,24,-0.30510049723750626,incidence
2011,M,24,-0.30370285929570606,incidence
2012,M,24,-0.3023633420559781,incidence
2013,M,24,-0.3010998144047177,incidence
2014,M,24,-0.29992967396116066,incidence
2015,M,24,-0.298869508435811,incidence
2016,M,24,-0.297934655423829,incidence
2017,M,24,-0.2971389232089553,incidence
2018,M,24,-0.29649424450408757,incidence
2019,M,24,-0.29601041874770245,incidence
2020,M,24,-0.29569488890786905,incidence
2021,M,24,-0.295552581898737,incidence
2022,M,24,-0.2955857949634119,incidence
2023,M,24,-0.2957941477418208,incidence
2024,M,24,-0.2961745824264848,incidence
2025,M,24,-0.296721460530325,incidence
2026,M,24,-0.29741909159469615,incidence
2000,F,25,0,incidence
2001,F,25,-0.3135848501689784,incidence
2002,F,25,-0.31259647541683877,incidence
2003,F,25,-0.31160271637401166,incidence
2004,F,25,-0.31061196057472923,incidence
2005,F,25,-0.3096329920242547,incidence
2006,F,25,-0.30867503992569695,incidence
2007,F,25,-0.3077474323961476,incidence
2008,F,25,-0.30685960706134746,incidence
2009,F,25,-0.30602089375158364,incidence
2010,F,25,-0.30524036637803326,incidence
2011,F,25,-0.3045266904966257,incidence
2012,F,25,-0.30388797049849126,incidence
2013,F,25,-0.3033316067996989,incidence
2014,F,25,-0.3028641694802065,incidence
2015,F,25,-0.30249127419658706,incidence
2016,F,25,-0.3022174887124082,incidence
2017,F,25,-0.3020462417602252,incidence
2018,F,25,-0.3019797826984604,incidence
2019,F,25,-0.3020191159941894,incidence
2020,F,25,-0.30216398711686693,incidence
2021,F,25,-0.3024129073366721,incidence
2022,F,25,-0.30276316059112796,incidence
2023,F,25,-0.303210856066728,incidence
2024,F,25,-0.3037510179310225,incidence
2025,F,25,-0.30437763236177307,incidence
2026,F,25,-0.30506839245205547,incidence
2000,M,25,0,incidence
2001,M,25,-0.3182214916371174,incidence
2002,M,25,-0.31709567552739015,incidence
2003,M,25,-0.31590590721553696,incidence
2004,M,25,-0.31465856481059923,incidence
2005,M,25,-0.3133616516165216,incidence
2006,M,25,-0.3120247174925718,incidence
2007,M,25,-0.3106587946129688,incidence
2008,M,25,-0.309276302994598,incidence
2009,M,25,-0.3078908591062996,incidence
2010,M,25,-0.3065170979689263,incidence
2011,M,25,-0.3051703616807554,incidence
2012,M,25,-0.30386647791161275,incidence
2013,M,25,-0.3026214388457755,incidence
2014,M,25,-0.3014510424377489,incidence
2015,M,25,-0.3003706331375266,incidence
2016,M,25,-0.2993947220106573,incidence
2017,M,25,-0.2985366815489518,incidence
2018,M,25,-0.297808529263228,incidence
2019,M,25,-0.29722056413226056,incidence
2020,M,25,-0.2967812634229942,incidence
2021,M,25,-0.29649699092543325,incidence
2022,M,25,-0.2963719680028485,incidence
2023,M,25,-0.2964081143649658,incidence
2024,M,25,-0.2966050131805689,incidence
2025,M,25,-0.2969599393190964,incidence
2026,M,25,-0.297460342287904,incidence
2000,F,26,0,incidence
2001,F,26,-0.31392118508913147,incidence
2002,F,26,-0.31296821031418937,incidence
2003,F,26,-0.31200888052302256,incidence
2004,F,26,-0.3110509280066345,incidence
2005,F,26,-0.3101025167300956,incidence
2006,F,26,-0.30917215628534456,incidence
2007,F,26,-0.3082685404075492,incidence
